fixed_acidity,fixed_acidity__is_outlier,volatile_acidity,volatile_acidity__is_outlier,citric_acid,citric_acid__is_outlier,residual_sugar,residual_sugar__is_outlier,chlorides,chlorides__is_outlier,free_sulfur_dioxide,free_sulfur_dioxide__is_outlier,total_sulfur_dioxide,total_sulfur_dioxide__is_outlier,density,density__is_outlier,ph,ph__is_outlier,sulphates,sulphates__is_outlier,alcohol,alcohol__is_outlier,quality,quality__is_outlier
9.1,0,0.37,0,0.32,0,2.1,0,0.064,0,4.0,0,15.0,0,0.99576,0,3.3,0,0.8,0,11.2,0,6,0
6.9,0,0.45,0,0.11,0,2.4,0,0.043,0,6.0,0,12.0,0,0.99354,0,3.3,0,0.65,0,11.4,0,6,0
7.7,0,0.67,0,0.23,0,2.1,0,0.088,0,17.0,0,96.0,0,0.9962,0,3.32,0,0.48,0,9.5,0,5,0
5.0,0,1.02,1,0.04,0,1.4,0,0.045,0,41.0,0,85.0,0,0.9938,0,3.75,1,0.48,0,10.5,0,4,0
8.5,0,0.47,0,0.27,0,1.9,0,0.058,0,18.0,0,38.0,0,0.99518,0,3.16,0,0.85,0,11.1,0,6,0
6.9,0,0.605,0,0.12,0,10.7,1,0.073,0,40.0,0,83.0,0,0.9993,0,3.45,0,0.52,0,9.4,0,6,0
9.4,0,0.5,0,0.34,0,3.6,0,0.082,0,5.0,0,14.0,0,0.9987,0,3.29,0,0.52,0,10.7,0,6,0
10.9,0,0.32,0,0.52,0,1.8,0,0.132,1,17.0,0,44.0,0,0.99734,0,3.28,0,0.77,0,11.5,0,6,0
8.6,0,0.53,0,0.22,0,2.0,0,0.1,0,7.0,0,27.0,0,0.9967,0,3.2,0,0.56,0,10.2,0,6,0
9.5,0,0.735,0,0.1,0,2.1,0,0.079,0,6.0,0,31.0,0,0.9986,0,3.23,0,0.56,0,10.1,0,6,0
9.4,0,0.685,0,0.26,0,2.4,0,0.082,0,23.0,0,143.0,1,0.9978,0,3.28,0,0.55,0,9.4,0,5,0
8.0,0,0.43,0,0.36,0,2.3,0,0.075,0,10.0,0,48.0,0,0.9976,0,3.34,0,0.46,0,9.4,0,5,0
10.0,0,0.26,0,0.54,0,1.9,0,0.083,0,42.0,0,74.0,0,0.99451,0,2.98,0,0.63,0,11.8,0,8,1
8.5,0,0.4,0,0.4,0,6.3,1,0.05,0,3.0,0,10.0,0,0.99566,0,3.28,0,0.56,0,12.0,0,4,0
7.4,0,0.7,0,0.0,0,1.9,0,0.076,0,11.0,0,34.0,0,0.9978,0,3.51,0,0.56,0,9.4,0,5,0
8.0,0,1.18,1,0.21,0,1.9,0,0.083,0,14.0,0,41.0,0,0.99532,0,3.34,0,0.47,0,10.5,0,5,0
6.8,0,0.62,0,0.08,0,1.9,0,0.068,0,28.0,0,38.0,0,0.99651,0,3.42,0,0.82,0,9.5,0,6,0
6.8,0,0.785,0,0.0,0,2.4,0,0.104,0,14.0,0,30.0,0,0.9966,0,3.52,0,0.55,0,10.7,0,6,0
6.3,0,0.3,0,0.48,0,1.8,0,0.069,0,18.0,0,61.0,0,0.9959,0,3.44,0,0.78,0,10.3,0,6,0
8.9,0,0.12,0,0.45,0,1.8,0,0.075,0,10.0,0,21.0,0,0.99552,0,3.41,0,0.76,0,11.9,0,7,0
7.4,0,0.5,0,0.47,0,2.0,0,0.086,0,21.0,0,73.0,0,0.997,0,3.36,0,0.57,0,9.1,0,5,0
9.2,0,0.63,0,0.21,0,2.7,0,0.097,0,29.0,0,65.0,0,0.9988,0,3.28,0,0.58,0,9.6,0,5,0
8.9,0,0.745,0,0.18,0,2.5,0,0.077,0,15.0,0,48.0,0,0.99739,0,3.2,0,0.47,0,9.7,0,6,0
10.8,0,0.4,0,0.41,0,2.2,0,0.084,0,7.0,0,17.0,0,0.9984,0,3.08,0,0.67,0,9.3,0,6,0
6.1,0,0.53,0,0.08,0,1.9,0,0.077,0,24.0,0,45.0,0,0.99528,0,3.6,0,0.68,0,10.3,0,6,0
7.3,0,0.4,0,0.3,0,1.7,0,0.08,0,33.0,0,79.0,0,0.9969,0,3.41,0,0.65,0,9.5,0,6,0
8.0,0,0.67,0,0.3,0,2.0,0,0.06,0,38.0,0,62.0,0,0.9958,0,3.26,0,0.56,0,10.2,0,6,0
7.1,0,0.59,0,0.02,0,2.3,0,0.082,0,24.0,0,94.0,0,0.99744,0,3.55,0,0.53,0,9.7,0,6,0
7.6,0,0.63,0,0.03,0,2.0,0,0.08,0,27.0,0,43.0,0,0.99578,0,3.44,0,0.64,0,10.9,0,6,0
9.9,0,0.54,0,0.45,0,2.3,0,0.071,0,16.0,0,40.0,0,0.9991,0,3.39,0,0.62,0,9.4,0,5,0
7.5,0,0.42,0,0.32,0,2.7,0,0.067,0,7.0,0,25.0,0,0.99628,0,3.24,0,0.44,0,10.4,0,5,0
7.5,0,0.71,0,0.0,0,1.6,0,0.092,0,22.0,0,31.0,0,0.99635,0,3.38,0,0.58,0,10.0,0,6,0
7.7,0,0.58,0,0.01,0,1.8,0,0.088,0,12.0,0,18.0,0,0.99568,0,3.32,0,0.56,0,10.5,0,7,0
6.9,0,0.41,0,0.31,0,2.0,0,0.079,0,21.0,0,51.0,0,0.99668,0,3.47,0,0.55,0,9.5,0,6,0
8.8,0,0.955,0,0.05,0,1.8,0,0.075,0,5.0,0,19.0,0,0.99616,0,3.3,0,0.44,0,9.6,0,4,0
7.7,0,0.69,0,0.05,0,2.7,0,0.075,0,15.0,0,27.0,0,0.9974,0,3.26,0,0.61,0,9.1,0,5,0
7.4,0,0.64,0,0.07,0,1.8,0,0.1,0,8.0,0,23.0,0,0.9961,0,3.3,0,0.58,0,9.6,0,5,0
7.4,0,0.965,0,0.0,0,2.2,0,0.088,0,16.0,0,32.0,0,0.99756,0,3.58,0,0.67,0,10.2,0,5,0
7.3,0,0.735,0,0.0,0,2.2,0,0.08,0,18.0,0,28.0,0,0.99765,0,3.41,0,0.6,0,9.4,0,5,0
7.2,0,0.49,0,0.24,0,2.2,0,0.07,0,5.0,0,36.0,0,0.996,0,3.33,0,0.48,0,9.4,0,5,0
6.3,0,0.36,0,0.19,0,3.2,0,0.075,0,15.0,0,39.0,0,0.9956,0,3.56,0,0.52,0,12.7,0,6,0
7.6,0,0.78,0,0.0,0,1.7,0,0.076,0,33.0,0,45.0,0,0.99612,0,3.31,0,0.62,0,10.7,0,6,0
7.7,0,0.66,0,0.04,0,1.6,0,0.039,1,4.0,0,9.0,0,0.9962,0,3.4,0,0.47,0,9.4,0,5,0
7.5,0,0.755,0,0.0,0,1.9,0,0.084,0,6.0,0,12.0,0,0.99672,0,3.34,0,0.49,0,9.7,0,4,0
7.5,0,0.27,0,0.34,0,2.3,0,0.05,0,4.0,0,8.0,0,0.9951,0,3.4,0,0.64,0,11.0,0,7,0
7.9,0,0.57,0,0.31,0,2.0,0,0.079,0,10.0,0,79.0,0,0.99677,0,3.29,0,0.69,0,9.5,0,6,0
5.9,0,0.19,0,0.21,0,1.7,0,0.045,0,57.0,1,135.0,1,0.99341,0,3.32,0,0.44,0,9.5,0,5,0
7.5,0,0.52,0,0.16,0,1.9,0,0.085,0,12.0,0,35.0,0,0.9968,0,3.38,0,0.62,0,9.5,0,7,0
7.7,0,0.27,0,0.68,0,3.5,0,0.358,1,5.0,0,10.0,0,0.9972,0,3.25,0,1.08,1,9.9,0,7,0
8.0,0,0.42,0,0.32,0,2.5,0,0.08,0,26.0,0,122.0,0,0.99801,0,3.22,0,1.07,1,9.7,0,5,0
8.3,0,0.43,0,0.3,0,3.4,0,0.079,0,7.0,0,34.0,0,0.99788,0,3.36,0,0.61,0,10.5,0,5,0
6.6,0,0.725,0,0.2,0,7.8,1,0.073,0,29.0,0,79.0,0,0.9977,0,3.29,0,0.54,0,9.2,0,5,0
7.2,0,0.63,0,0.0,0,1.9,0,0.097,0,14.0,0,38.0,0,0.99675,0,3.37,0,0.58,0,9.0,0,6,0
8.6,0,0.645,0,0.25,0,2.0,0,0.083,0,8.0,0,28.0,0,0.99815,0,3.28,0,0.6,0,10.0,0,6,0
8.1,0,0.67,0,0.55,0,1.8,0,0.117,0,32.0,0,141.0,1,0.9968,0,3.17,0,0.62,0,9.4,0,5,0
6.2,0,0.57,0,0.1,0,2.1,0,0.048,0,4.0,0,11.0,0,0.99448,0,3.44,0,0.76,0,10.8,0,6,0
7.4,0,0.55,0,0.22,0,2.2,0,0.106,0,12.0,0,72.0,0,0.9959,0,3.05,0,0.63,0,9.2,0,5,0
6.2,0,0.58,0,0.0,0,1.6,0,0.065,0,8.0,0,18.0,0,0.9966,0,3.56,0,0.84,0,9.4,0,5,0
8.8,0,0.55,0,0.04,0,2.2,0,0.119,1,14.0,0,56.0,0,0.9962,0,3.21,0,0.6,0,10.9,0,6,0
7.7,0,0.57,0,0.21,0,1.5,0,0.069,0,4.0,0,9.0,0,0.99458,0,3.16,0,0.54,0,9.8,0,6,0
6.2,0,0.7,0,0.15,0,5.1,1,0.076,0,13.0,0,27.0,0,0.99622,0,3.54,0,0.6,0,11.9,0,6,0
10.8,0,0.32,0,0.44,0,1.6,0,0.063,0,16.0,0,37.0,0,0.9985,0,3.22,0,0.78,0,10.0,0,6,0
7.2,0,0.39,0,0.32,0,1.8,0,0.065,0,34.0,0,60.0,0,0.99714,0,3.46,0,0.78,0,9.9,0,5,0
11.3,0,0.37,0,0.5,0,1.8,0,0.09,0,20.0,0,47.0,0,0.99734,0,3.15,0,0.57,0,10.5,0,5,0
7.2,0,0.48,0,0.07,0,5.5,1,0.089,0,10.0,0,18.0,0,0.99684,0,3.37,0,0.68,0,11.2,0,7,0
7.5,0,0.5,0,0.36,0,6.1,1,0.071,0,17.0,0,102.0,0,0.9978,0,3.35,0,0.8,0,10.5,0,5,0
11.9,0,0.39,0,0.69,0,2.8,0,0.095,0,17.0,0,35.0,0,0.9994,0,3.1,0,0.61,0,10.8,0,6,0
7.1,0,0.75,0,0.01,0,2.2,0,0.059,0,11.0,0,18.0,0,0.99242,1,3.39,0,0.4,0,12.8,0,6,0
8.2,0,0.43,0,0.29,0,1.6,0,0.081,0,27.0,0,45.0,0,0.99603,0,3.25,0,0.54,0,10.3,0,5,0
7.8,0,0.545,0,0.12,0,2.5,0,0.068,0,11.0,0,35.0,0,0.996,0,3.34,0,0.61,0,11.6,0,6,0
8.0,0,0.57,0,0.23,0,3.2,0,0.073,0,17.0,0,119.0,0,0.99675,0,3.26,0,0.57,0,9.3,0,5,0
8.4,0,0.31,0,0.29,0,3.1,0,0.194,1,14.0,0,26.0,0,0.99536,0,3.22,0,0.78,0,12.0,0,6,0
9.9,0,0.49,0,0.58,0,3.5,0,0.094,0,9.0,0,43.0,0,1.0004,0,3.29,0,0.58,0,9.0,0,5,0
9.6,0,0.38,0,0.31,0,2.5,0,0.096,0,16.0,0,49.0,0,0.9982,0,3.19,0,0.7,0,10.0,0,7,0
6.1,0,0.64,0,0.02,0,2.4,0,0.069,0,26.0,0,46.0,0,0.99358,0,3.47,0,0.45,0,11.0,0,5,0
7.0,0,0.69,0,0.0,0,1.9,0,0.114,0,3.0,0,10.0,0,0.99636,0,3.35,0,0.6,0,9.7,0,6,0
15.6,1,0.645,0,0.49,0,4.2,1,0.095,0,10.0,0,23.0,0,1.00315,1,2.92,1,0.74,0,11.1,0,5,0
7.4,0,0.52,0,0.13,0,2.4,0,0.078,0,34.0,0,61.0,0,0.99528,0,3.43,0,0.59,0,10.8,0,6,0
8.6,0,0.47,0,0.27,0,2.3,0,0.055,0,14.0,0,28.0,0,0.99516,0,3.18,0,0.8,0,11.2,0,5,0
8.7,0,0.78,0,0.51,0,1.7,0,0.415,1,12.0,0,66.0,0,0.99623,0,3.0,0,1.17,1,9.2,0,5,0
6.6,0,0.5,0,0.0,0,1.8,0,0.062,0,21.0,0,28.0,0,0.99352,0,3.44,0,0.55,0,12.3,0,6,0
9.2,0,0.43,0,0.52,0,2.3,0,0.083,0,14.0,0,23.0,0,0.9976,0,3.35,0,0.61,0,11.3,0,6,0
7.1,0,0.31,0,0.3,0,2.2,0,0.053,0,36.0,0,127.0,0,0.9965,0,2.94,1,1.62,1,9.5,0,5,0
9.1,0,0.775,0,0.22,0,2.2,0,0.079,0,12.0,0,48.0,0,0.9976,0,3.18,0,0.51,0,9.6,0,5,0
7.6,0,0.35,0,0.6,0,2.6,0,0.073,0,23.0,0,44.0,0,0.99656,0,3.38,0,0.79,0,11.1,0,6,0
5.2,0,0.34,0,0.0,0,1.8,0,0.05,0,27.0,0,63.0,0,0.9916,1,3.68,1,0.79,0,14.0,1,6,0
10.4,0,0.44,0,0.73,0,6.55,1,0.074,0,38.0,0,76.0,0,0.999,0,3.17,0,0.85,0,12.0,0,7,0
8.4,0,0.62,0,0.12,0,1.8,0,0.072,0,38.0,0,46.0,0,0.99504,0,3.38,0,0.89,0,11.8,0,6,0
9.0,0,0.785,0,0.24,0,1.7,0,0.078,0,10.0,0,21.0,0,0.99692,0,3.29,0,0.67,0,10.0,0,5,0
9.0,0,0.69,0,0.0,0,2.4,0,0.088,0,19.0,0,38.0,0,0.999,0,3.35,0,0.6,0,9.3,0,5,0
5.3,0,0.47,0,0.11,0,2.2,0,0.048,0,16.0,0,89.0,0,0.99182,1,3.54,0,0.88,0,13.5666666666667,1,7,0
6.8,0,0.56,0,0.22,0,1.8,0,0.074,0,15.0,0,24.0,0,0.99438,0,3.4,0,0.82,0,11.2,0,6,0
8.9,0,0.875,0,0.13,0,3.45,0,0.088,0,4.0,0,14.0,0,0.9994,0,3.44,0,0.52,0,11.5,0,5,0
11.2,0,0.5,0,0.74,0,5.15,1,0.1,0,5.0,0,17.0,0,0.9996,0,3.22,0,0.62,0,11.2,0,5,0
7.5,0,0.52,0,0.42,0,2.3,0,0.087,0,8.0,0,38.0,0,0.9972,0,3.58,0,0.61,0,10.5,0,6,0
7.4,0,0.25,0,0.29,0,2.2,0,0.054,0,19.0,0,49.0,0,0.99666,0,3.4,0,0.76,0,10.9,0,7,0
7.0,0,0.65,0,0.02,0,2.1,0,0.066,0,8.0,0,25.0,0,0.9972,0,3.47,0,0.67,0,9.5,0,6,0
6.8,0,0.81,0,0.05,0,2.0,0,0.07,0,6.0,0,14.0,0,0.99562,0,3.51,0,0.66,0,10.8,0,6,0
8.3,0,0.53,0,0.0,0,1.4,0,0.07,0,6.0,0,14.0,0,0.99593,0,3.25,0,0.64,0,10.0,0,6,0
5.1,0,0.51,0,0.18,0,2.1,0,0.042,1,16.0,0,101.0,0,0.9924,1,3.46,0,0.87,0,12.9,0,7,0
7.0,0,0.51,0,0.09,0,2.1,0,0.062,0,4.0,0,9.0,0,0.99584,0,3.35,0,0.54,0,10.5,0,5,0
5.4,0,0.74,0,0.09,0,1.7,0,0.089,0,16.0,0,26.0,0,0.99402,0,3.67,1,0.56,0,11.6,0,6,0
7.3,0,0.65,0,0.0,0,1.2,0,0.065,0,15.0,0,21.0,0,0.9946,0,3.39,0,0.47,0,10.0,0,7,0
9.1,0,0.5,0,0.3,0,1.9,0,0.065,0,8.0,0,17.0,0,0.99774,0,3.32,0,0.71,0,10.5,0,6,0
11.3,0,0.34,0,0.45,0,2.0,0,0.082,0,6.0,0,15.0,0,0.9988,0,2.94,1,0.66,0,9.2,0,6,0
10.2,0,0.23,0,0.37,0,2.2,0,0.057,0,14.0,0,36.0,0,0.99614,0,3.23,0,0.49,0,9.3,0,4,0
10.5,0,0.42,0,0.66,0,2.95,0,0.116,0,12.0,0,29.0,0,0.997,0,3.24,0,0.75,0,11.7,0,7,0
8.5,0,0.66,0,0.2,0,2.1,0,0.097,0,23.0,0,113.0,0,0.99733,0,3.13,0,0.48,0,9.2,0,5,0
6.5,0,0.46,0,0.14,0,2.4,0,0.114,0,9.0,0,37.0,0,0.99732,0,3.66,0,0.65,0,9.8,0,5,0
7.7,0,0.965,0,0.1,0,2.1,0,0.112,0,11.0,0,22.0,0,0.9963,0,3.26,0,0.5,0,9.5,0,5,0
10.7,0,0.46,0,0.39,0,2.0,0,0.061,0,7.0,0,15.0,0,0.9981,0,3.18,0,0.62,0,9.5,0,5,0
7.0,0,0.69,0,0.07,0,2.5,0,0.091,0,15.0,0,21.0,0,0.99572,0,3.38,0,0.6,0,11.3,0,6,0
10.4,0,0.26,0,0.48,0,1.9,0,0.066,0,6.0,0,10.0,0,0.99724,0,3.33,0,0.87,0,10.9,0,6,0
8.2,0,0.31,0,0.4,0,2.2,0,0.058,0,6.0,0,10.0,0,0.99536,0,3.31,0,0.68,0,11.2,0,7,0
10.9,0,0.32,0,0.52,0,1.8,0,0.132,1,17.0,0,44.0,0,0.99734,0,3.28,0,0.77,0,11.5,0,6,0
7.0,0,0.43,0,0.3,0,2.0,0,0.085,0,6.0,0,39.0,0,0.99346,0,3.33,0,0.46,0,11.9,0,6,0
7.7,0,0.41,0,0.76,0,1.8,0,0.611,1,8.0,0,45.0,0,0.9968,0,3.06,0,1.26,1,9.4,0,5,0
9.9,0,0.35,0,0.38,0,1.5,0,0.058,0,31.0,0,47.0,0,0.99676,0,3.26,0,0.82,0,10.6,0,7,0
7.1,0,0.6,0,0.01,0,2.3,0,0.079,0,24.0,0,37.0,0,0.99514,0,3.4,0,0.61,0,10.9,0,6,0
9.1,0,0.28,0,0.48,0,1.8,0,0.067,0,26.0,0,46.0,0,0.9967,0,3.32,0,1.04,1,10.6,0,6,0
7.3,0,0.43,0,0.24,0,2.5,0,0.078,0,27.0,0,67.0,0,0.99648,0,3.6,0,0.59,0,11.1,0,6,0
8.8,0,0.52,0,0.34,0,2.7,0,0.087,0,24.0,0,122.0,0,0.9982,0,3.26,0,0.61,0,9.5,0,5,0
5.2,0,0.34,0,0.0,0,1.8,0,0.05,0,27.0,0,63.0,0,0.9916,1,3.68,1,0.79,0,14.0,1,6,0
10.4,0,0.64,0,0.24,0,2.8,0,0.105,0,29.0,0,53.0,0,0.9998,0,3.24,0,0.67,0,9.9,0,5,0
7.2,0,0.36,0,0.46,0,2.1,0,0.074,0,24.0,0,44.0,0,0.99534,0,3.4,0,0.85,0,11.0,0,7,0
8.5,0,0.37,0,0.2,0,2.8,0,0.09,0,18.0,0,58.0,0,0.998,0,3.34,0,0.7,0,9.6,0,6,0
6.5,0,0.885,0,0.0,0,2.3,0,0.166,1,6.0,0,12.0,0,0.99551,0,3.56,0,0.51,0,10.8,0,5,0
6.8,0,0.67,0,0.15,0,1.8,0,0.118,0,13.0,0,20.0,0,0.9954,0,3.42,0,0.67,0,11.3,0,6,0
12.6,1,0.31,0,0.72,0,2.2,0,0.072,0,6.0,0,29.0,0,0.9987,0,2.88,1,0.82,0,9.8,0,8,1
11.9,0,0.38,0,0.49,0,2.7,0,0.098,0,12.0,0,42.0,0,1.0004,0,3.16,0,0.61,0,10.3,0,5,0
8.0,0,0.715,0,0.22,0,2.3,0,0.075,0,13.0,0,81.0,0,0.99688,0,3.24,0,0.54,0,9.5,0,6,0
8.9,0,0.59,0,0.5,0,2.0,0,0.337,1,27.0,0,81.0,0,0.9964,0,3.04,0,1.61,1,9.5,0,6,0
6.6,0,0.725,0,0.09,0,5.5,1,0.117,0,9.0,0,17.0,0,0.99655,0,3.35,0,0.49,0,10.8,0,6,0
7.7,0,0.43,0,0.25,0,2.6,0,0.073,0,29.0,0,63.0,0,0.99615,0,3.37,0,0.58,0,10.5,0,6,0
8.3,0,0.85,0,0.14,0,2.5,0,0.093,0,13.0,0,54.0,0,0.99724,0,3.36,0,0.54,0,10.1,0,5,0
7.5,0,0.57,0,0.02,0,2.6,0,0.077,0,11.0,0,35.0,0,0.99557,0,3.36,0,0.62,0,10.8,0,6,0
11.6,0,0.44,0,0.64,0,2.1,0,0.059,0,5.0,0,15.0,0,0.998,0,3.21,0,0.67,0,10.2,0,6,0
8.9,0,0.75,0,0.14,0,2.5,0,0.086,0,9.0,0,30.0,0,0.99824,0,3.34,0,0.64,0,10.5,0,5,0
8.3,0,0.625,0,0.2,0,1.5,0,0.08,0,27.0,0,119.0,0,0.9972,0,3.16,0,1.12,1,9.1,0,4,0
6.9,0,0.49,0,0.1,0,2.3,0,0.074,0,12.0,0,30.0,0,0.9959,0,3.42,0,0.58,0,10.2,0,6,0
12.6,1,0.41,0,0.54,0,2.8,0,0.103,0,19.0,0,41.0,0,0.99939,0,3.21,0,0.76,0,11.3,0,6,0
6.4,0,0.795,0,0.0,0,2.2,0,0.065,0,28.0,0,52.0,0,0.99378,0,3.49,0,0.52,0,11.6,0,5,0
8.3,0,0.26,0,0.37,0,1.4,0,0.076,0,8.0,0,23.0,0,0.9974,0,3.26,0,0.7,0,9.6,0,6,0
8.2,0,0.73,0,0.21,0,1.7,0,0.074,0,5.0,0,13.0,0,0.9968,0,3.2,0,0.52,0,9.5,0,5,0
5.1,0,0.42,0,0.0,0,1.8,0,0.044,0,18.0,0,88.0,0,0.99157,1,3.68,1,0.73,0,13.6,1,7,0
15.5,1,0.645,0,0.49,0,4.2,1,0.095,0,10.0,0,23.0,0,1.00315,1,2.92,1,0.74,0,11.1,0,5,0
7.5,0,0.63,0,0.12,0,5.1,1,0.111,0,50.0,1,110.0,0,0.9983,0,3.26,0,0.77,0,9.4,0,5,0
6.6,0,0.5,0,0.01,0,1.5,0,0.06,0,17.0,0,26.0,0,0.9952,0,3.4,0,0.58,0,9.8,0,6,0
7.1,0,0.66,0,0.0,0,2.4,0,0.052,0,6.0,0,11.0,0,0.99318,0,3.35,0,0.66,0,12.7,0,7,0
7.4,0,0.61,0,0.01,0,2.0,0,0.074,0,13.0,0,38.0,0,0.99748,0,3.48,0,0.65,0,9.8,0,5,0
7.0,0,0.54,0,0.0,0,2.1,0,0.079,0,39.0,0,55.0,0,0.9956,0,3.39,0,0.84,0,11.4,0,6,0
6.7,0,0.54,0,0.13,0,2.0,0,0.076,0,15.0,0,36.0,0,0.9973,0,3.61,0,0.64,0,9.8,0,5,0
10.4,0,0.34,0,0.58,0,3.7,1,0.174,1,6.0,0,16.0,0,0.997,0,3.19,0,0.7,0,11.3,0,6,0
10.3,0,0.34,0,0.52,0,2.8,0,0.159,1,15.0,0,75.0,0,0.9998,0,3.18,0,0.64,0,9.4,0,5,0
11.2,0,0.67,0,0.55,0,2.3,0,0.084,0,6.0,0,13.0,0,1.0,0,3.17,0,0.71,0,9.5,0,6,0
7.8,0,0.87,0,0.26,0,3.8,1,0.107,0,31.0,0,67.0,0,0.99668,0,3.26,0,0.46,0,9.2,0,5,0
10.5,0,0.24,0,0.42,0,1.8,0,0.077,0,6.0,0,22.0,0,0.9976,0,3.21,0,1.05,1,10.8,0,7,0
7.7,0,0.64,0,0.21,0,2.2,0,0.077,0,32.0,0,133.0,1,0.9956,0,3.27,0,0.45,0,9.9,0,5,0
13.8,1,0.49,0,0.67,0,3.0,0,0.093,0,6.0,0,15.0,0,0.9986,0,3.02,0,0.93,0,12.0,0,6,0
8.2,0,0.24,0,0.34,0,5.1,1,0.062,0,8.0,0,22.0,0,0.9974,0,3.22,0,0.94,0,10.9,0,6,0
7.8,0,0.54,0,0.26,0,2.0,0,0.088,0,23.0,0,48.0,0,0.9981,0,3.41,0,0.74,0,9.2,0,6,0
7.7,0,0.58,0,0.01,0,1.8,0,0.088,0,12.0,0,18.0,0,0.99568,0,3.32,0,0.56,0,10.5,0,7,0
7.2,0,0.63,0,0.03,0,2.2,0,0.08,0,17.0,0,88.0,0,0.99745,0,3.53,0,0.58,0,9.8,0,6,0
7.8,0,0.57,0,0.09,0,2.3,0,0.065,0,34.0,0,45.0,0,0.99417,0,3.46,0,0.74,0,12.7,0,8,1
7.5,0,0.38,0,0.57,0,2.3,0,0.106,0,5.0,0,12.0,0,0.99605,0,3.36,0,0.55,0,11.4,0,6,0
9.6,0,0.68,0,0.24,0,2.2,0,0.087,0,5.0,0,28.0,0,0.9988,0,3.14,0,0.6,0,10.2,0,5,0
5.0,0,0.4,0,0.5,0,4.3,1,0.046,0,29.0,0,80.0,0,0.9902,1,3.49,0,0.66,0,13.6,1,6,0
15.9,1,0.36,0,0.65,0,7.5,1,0.096,0,22.0,0,71.0,0,0.9976,0,2.98,0,0.84,0,14.9,1,5,0
8.0,0,0.42,0,0.17,0,2.0,0,0.073,0,6.0,0,18.0,0,0.9972,0,3.29,0,0.61,0,9.2,0,6,0
5.7,0,1.13,1,0.09,0,1.5,0,0.172,1,7.0,0,19.0,0,0.994,0,3.5,0,0.48,0,9.8,0,4,0
8.0,0,0.43,0,0.36,0,2.3,0,0.075,0,10.0,0,48.0,0,0.9976,0,3.34,0,0.46,0,9.4,0,5,0
7.9,0,0.52,0,0.26,0,1.9,0,0.079,0,42.0,0,140.0,1,0.9964,0,3.23,0,0.54,0,9.5,0,5,0
6.5,0,0.63,0,0.33,0,1.8,0,0.059,0,16.0,0,28.0,0,0.99531,0,3.36,0,0.64,0,10.1,0,6,0
8.8,0,0.31,0,0.4,0,2.8,0,0.109,0,7.0,0,16.0,0,0.99614,0,3.31,0,0.79,0,11.8,0,7,0
7.5,0,0.77,0,0.2,0,8.1,1,0.098,0,30.0,0,92.0,0,0.99892,0,3.2,0,0.58,0,9.2,0,5,0
6.8,0,0.48,0,0.08,0,1.8,0,0.074,0,40.0,0,64.0,0,0.99529,0,3.12,0,0.49,0,9.6,0,5,0
7.2,0,0.695,0,0.13,0,2.0,0,0.076,0,12.0,0,20.0,0,0.99546,0,3.29,0,0.54,0,10.1,0,5,0
8.7,0,0.69,0,0.31,0,3.0,0,0.086,0,23.0,0,81.0,0,1.0002,0,3.48,0,0.74,0,11.6,0,6,0
12.4,1,0.49,0,0.58,0,3.0,0,0.103,0,28.0,0,99.0,0,1.0008,0,3.16,0,1.0,1,11.5,0,6,0
7.1,0,0.71,0,0.0,0,1.9,0,0.08,0,14.0,0,35.0,0,0.9972,0,3.47,0,0.55,0,9.4,0,5,0
7.6,0,0.42,0,0.25,0,3.9,1,0.104,0,28.0,0,90.0,0,0.99784,0,3.15,0,0.57,0,9.1,0,5,0
6.6,0,0.58,0,0.02,0,2.0,0,0.062,0,37.0,0,53.0,0,0.99374,0,3.35,0,0.76,0,11.6,0,7,0
10.2,0,0.44,0,0.42,0,2.0,0,0.071,0,7.0,0,20.0,0,0.99566,0,3.14,0,0.79,0,11.1,0,7,0
7.5,0,0.705,0,0.24,0,1.8,0,0.36,1,15.0,0,63.0,0,0.9964,0,3.0,0,1.59,1,9.5,0,5,0
10.0,0,0.46,0,0.44,0,2.9,0,0.065,0,4.0,0,8.0,0,0.99674,0,3.33,0,0.62,0,12.2,0,6,0
9.2,0,0.41,0,0.5,0,2.5,0,0.055,0,12.0,0,25.0,0,0.9952,0,3.34,0,0.79,0,13.3,1,7,0
10.2,0,0.34,0,0.48,0,2.1,0,0.052,0,5.0,0,9.0,0,0.99458,0,3.2,0,0.69,0,12.1,0,7,0
8.1,0,0.82,0,0.0,0,4.1,1,0.095,0,5.0,0,14.0,0,0.99854,0,3.36,0,0.53,0,9.6,0,5,0
7.3,0,0.73,0,0.24,0,1.9,0,0.108,0,18.0,0,102.0,0,0.9967,0,3.26,0,0.59,0,9.3,0,5,0
8.3,0,0.65,0,0.1,0,2.9,0,0.089,0,17.0,0,40.0,0,0.99803,0,3.29,0,0.55,0,9.5,0,5,0
12.0,0,0.5,0,0.59,0,1.4,0,0.073,0,23.0,0,42.0,0,0.998,0,2.92,1,0.68,0,10.5,0,7,0
8.2,0,1.0,0,0.09,0,2.3,0,0.065,0,7.0,0,37.0,0,0.99685,0,3.32,0,0.55,0,9.0,0,6,0
7.3,0,0.835,0,0.03,0,2.1,0,0.092,0,10.0,0,19.0,0,0.9966,0,3.39,0,0.47,0,9.6,0,5,0
9.7,0,0.42,0,0.46,0,2.1,0,0.074,0,5.0,0,16.0,0,0.99649,0,3.27,0,0.74,0,12.3,0,6,0
