medinc,medinc__is_outlier,houseage,houseage__is_outlier,averooms,averooms__is_outlier,avebedrms,avebedrms__is_outlier,population,population__is_outlier,aveoccup,aveoccup__is_outlier,latitude,latitude__is_outlier,longitude,longitude__is_outlier,medhouseval,medhouseval__is_outlier
2.3567,0,26.0,0,2.2928286852589643,0,1.1195219123505975,0,2660.0,0,2.649402390438247,0,34.07,0,-118.29,0,2.531,0
3.0357,0,23.0,0,4.470219435736677,0,0.9811912225705328,0,954.0,0,2.9905956112852663,0,34.09,0,-117.66,0,1.515,0
3.6667,0,38.0,0,5.182222222222222,0,0.9911111111111112,0,584.0,0,2.5955555555555554,0,38.42,0,-122.86,0,2.444,0
4.4211,0,44.0,0,5.237154150197629,0,0.9683794466403162,0,669.0,0,2.644268774703557,0,33.88,0,-118.37,0,3.24,0
5.4485,0,25.0,0,5.685714285714286,0,0.9918367346938776,0,976.0,0,3.983673469387755,0,33.74,0,-117.95,0,2.252,0
1.2188,0,37.0,0,4.371345029239766,0,1.2543859649122806,1,865.0,0,2.529239766081872,0,33.93,0,-116.88,0,0.55,0
4.0139,0,26.0,0,5.779151943462898,0,1.0512367491166077,0,2259.0,0,3.991166077738516,0,34.09,0,-117.62,0,1.32,0
2.4583,0,31.0,0,5.325925925925926,0,1.1851851851851851,0,816.0,0,3.022222222222222,0,34.65,0,-120.47,0,1.281,0
2.517,0,23.0,0,5.101604278074866,0,1.0240641711229947,0,984.0,0,2.6310160427807485,0,37.99,0,-120.3,0,1.535,0
3.1458,0,33.0,0,4.938775510204081,0,1.1428571428571428,0,351.0,0,2.3877551020408165,0,37.32,0,-121.95,0,2.705,0
3.7727,0,47.0,0,4.536082474226804,0,0.8900343642611683,0,653.0,0,2.2439862542955327,0,34.01,0,-118.33,0,1.93,0
3.7348,0,4.0,0,5.705276705276705,0,1.178893178893179,0,4775.0,1,3.072715572715573,0,34.08,0,-117.36,0,1.258,0
5.2661,0,37.0,0,6.701886792452831,0,1.1358490566037736,0,702.0,0,2.6490566037735848,0,34.26,0,-118.34,0,3.149,0
4.1492,0,34.0,0,4.3192019950124685,0,0.9950124688279302,0,1120.0,0,2.7930174563591024,0,34.25,0,-118.47,0,1.957,0
5.5209,0,35.0,0,6.532258064516129,0,1.096774193548387,0,1052.0,0,4.241935483870968,0,34.22,0,-118.52,0,2.033,0
2.25,0,31.0,0,3.558558558558558,0,1.0855855855855856,0,1095.0,0,4.9324324324324325,1,34.28,0,-119.14,0,0.75,0
6.706,0,49.0,0,6.802020202020202,0,1.0565656565656565,0,1317.0,0,2.6606060606060606,0,34.11,0,-118.1,0,3.514,0
4.7679,0,11.0,0,6.390804597701149,0,0.942528735632184,0,441.0,0,2.534482758620689,0,32.72,0,-116.99,0,1.695,0
2.875,0,44.0,0,5.3933333333333335,0,1.0333333333333334,0,667.0,0,2.223333333333333,0,35.37,0,-119.04,0,0.827,0
4.4213,0,11.0,0,7.34593572778828,0,1.1323251417769375,0,1605.0,0,3.034026465028356,0,37.74,0,-121.11,0,1.827,0
2.5434,0,28.0,0,3.25,0,1.0994152046783623,0,1271.0,0,1.858187134502924,0,34.1,0,-118.34,0,2.321,0
5.5106,0,50.0,0,5.509984639016897,0,1.064516129032258,0,1513.0,0,2.324116743471582,0,33.82,0,-118.17,0,2.522,0
4.5938,0,17.0,0,5.28978978978979,0,1.0045045045045045,0,2150.0,0,3.2282282282282284,0,37.64,0,-122.46,0,2.512,0
2.309,0,18.0,0,5.456422018348624,0,1.0275229357798166,0,1638.0,0,3.756880733944954,0,36.6,0,-119.55,0,0.571,0
3.7891,0,10.0,0,3.750556792873051,0,1.1469933184855234,0,902.0,0,2.0089086859688194,0,33.16,0,-117.35,0,2.063,0
11.2866,1,14.0,0,7.271897810218978,0,1.041970802919708,0,2926.0,0,2.6697080291970803,0,34.09,0,-118.57,0,5.00001,1
2.6048,0,17.0,0,6.130620985010706,0,1.423982869379015,1,715.0,0,1.531049250535332,0,33.02,0,-117.07,0,1.482,0
4.87,0,35.0,0,5.72488038277512,0,0.9976076555023924,0,1336.0,0,3.196172248803828,0,34.08,0,-117.94,0,1.877,0
3.1964,0,13.0,0,4.751334044823906,0,1.0128068303094984,0,2740.0,0,2.9242262540021344,0,37.82,0,-121.22,0,1.415,0
5.5111,0,16.0,0,5.716747070985528,0,1.037904893177119,0,3903.0,1,2.68986905582357,0,34.25,0,-118.61,0,2.766,0
1.6336,0,23.0,0,11.230633802816902,1,2.880281690140845,1,1350.0,0,2.376760563380281,0,34.24,0,-116.91,0,1.245,0
4.4357,0,16.0,0,6.0285714285714285,0,1.042857142857143,0,793.0,0,2.8321428571428573,0,38.39,0,-122.84,0,2.169,0
6.1407,0,52.0,0,6.914285714285715,0,1.0505494505494506,0,1143.0,0,2.512087912087912,0,37.79,0,-122.49,0,5.00001,1
2.2262,0,25.0,0,6.457013574660634,0,1.1131221719457014,0,772.0,0,3.493212669683258,0,36.2,0,-119.32,0,0.645,0
3.1538,0,39.0,0,5.072463768115942,0,1.0483091787439611,0,895.0,0,4.323671497584541,0,33.92,0,-118.2,0,1.556,0
5.7358,0,7.0,0,6.450746268656716,0,0.9711442786069652,0,3269.0,1,3.25273631840796,0,32.63,0,-117.01,0,2.216,0
1.8299,0,45.0,0,4.835064935064935,0,1.0792207792207793,0,2256.0,0,2.92987012987013,0,36.34,0,-119.3,0,0.631,0
1.3177,0,30.0,0,4.268135904499541,0,1.1496786042240588,0,2524.0,0,2.317722681359045,0,38.58,0,-121.54,0,0.743,0
2.4821,0,30.0,0,6.477987421383648,0,1.0125786163522013,0,448.0,0,2.8176100628930816,0,39.52,0,-121.53,0,0.738,0
5.2446,0,28.0,0,5.6140602582496415,0,0.9985652797704448,0,2264.0,0,3.248206599713056,0,34.04,0,-118.11,0,2.58,0
4.8333,0,26.0,0,6.214432989690722,0,1.0185567010309278,0,1832.0,0,3.777319587628866,0,33.93,0,-117.39,0,1.279,0
4.3281,0,35.0,0,4.823655913978494,0,1.064516129032258,0,1135.0,0,2.4408602150537635,0,33.99,0,-118.43,0,3.24,0
4.6406,0,20.0,0,6.109979633401222,0,1.0692464358452138,0,1207.0,0,2.458248472505092,0,38.07,0,-122.19,0,2.175,0
2.726,0,29.0,0,3.707547169811321,0,1.078616352201258,0,2515.0,0,1.9772012578616351,0,33.84,0,-118.17,0,2.087,0
6.396,0,35.0,0,5.863636363636363,0,0.9829545454545454,0,453.0,0,2.573863636363636,0,37.62,0,-122.04,0,2.085,0
5.0543,0,21.0,0,6.760925449871466,0,1.1465295629820051,0,1789.0,0,4.598971722365039,1,37.31,0,-121.8,0,2.32,0
2.3947,0,38.0,0,5.5361596009975065,0,1.0623441396508728,0,1041.0,0,2.596009975062344,0,40.44,0,-124.09,0,0.705,0
4.0036,0,13.0,0,5.84393063583815,0,1.0404624277456649,0,1363.0,0,2.626204238921002,0,38.63,0,-121.34,0,1.617,0
3.4331,0,11.0,0,5.1552878179384205,0,1.1941097724230254,0,1847.0,0,2.4725568942436413,0,38.68,0,-121.8,0,1.206,0
6.9742,0,38.0,0,6.496183206106871,0,1.0178117048346056,0,1042.0,0,2.651399491094148,0,33.8,0,-118.36,0,5.00001,1
5.1728,0,7.0,0,4.650485436893204,0,0.8155339805825242,1,327.0,0,3.174757281553398,0,36.29,0,-119.8,0,1.075,0
3.9833,0,21.0,0,4.311871227364185,0,1.13682092555332,0,1803.0,0,3.6277665995975856,0,34.25,0,-118.45,0,1.625,0
2.6518,0,40.0,0,5.573717948717949,0,1.0192307692307692,0,744.0,0,2.3846153846153846,0,38.29,0,-122.3,0,1.561,0
6.1388,0,30.0,0,5.93026941362916,0,1.0031695721077654,0,1721.0,0,2.727416798732172,0,37.33,0,-121.98,0,3.024,0
4.8703,0,37.0,0,4.854227405247814,0,0.97667638483965,0,1011.0,0,2.947521865889213,0,34.21,0,-118.44,0,1.851,0
2.7788,0,18.0,0,7.04054054054054,0,1.5945945945945943,1,174.0,0,2.351351351351352,0,33.84,0,-116.86,0,0.911,0
5.6385,0,26.0,0,6.491452991452992,0,1.0,0,1825.0,0,3.8995726495726495,0,34.26,0,-118.77,0,1.969,0
3.5035,0,37.0,0,3.938697318007663,0,1.053639846743295,0,904.0,0,3.4636015325670497,0,37.7,0,-122.46,0,2.386,0
10.3599,1,31.0,0,8.403967538322814,0,1.030658250676285,0,2980.0,0,2.6871055004508566,0,34.14,0,-118.48,0,5.00001,1
3.625,0,29.0,0,4.213517665130568,0,1.087557603686636,0,1059.0,0,1.6267281105990783,0,33.72,0,-118.16,0,5.0,1
4.5401,0,28.0,0,5.544388609715243,0,0.9614740368509213,0,1811.0,0,3.033500837520938,0,37.99,0,-122.07,0,1.669,0
3.75,0,28.0,0,5.136246786632391,0,1.06426735218509,0,1124.0,0,2.8894601542416454,0,34.11,0,-117.77,0,1.809,0
6.1946,0,27.0,0,5.861486486486487,0,0.9673423423423424,0,2363.0,0,2.661036036036036,0,34.27,0,-118.27,0,2.761,0
1.3807,0,27.0,0,4.083333333333333,0,1.065217391304348,0,839.0,0,3.039855072463768,0,36.05,0,-119.01,0,0.531,0
6.1995,0,36.0,0,6.309756097560975,0,1.0146341463414634,0,1055.0,0,2.573170731707317,0,37.38,0,-122.09,0,4.072,0
3.9848,0,27.0,0,5.011472275334608,0,0.9808795411089866,0,1063.0,0,2.032504780114723,0,37.36,0,-122.05,0,4.097,0
3.1864,0,28.0,0,3.845061329890252,0,1.040671400903809,0,3571.0,1,2.305358295674629,0,37.47,0,-122.22,0,2.728,0
3.6667,0,45.0,0,5.891402714932127,0,1.0271493212669682,0,988.0,0,2.235294117647059,0,37.97,0,-121.31,0,1.231,0
3.0625,0,47.0,0,5.470113085621971,0,1.0710823909531502,0,1228.0,0,1.983844911147012,0,37.98,0,-121.31,0,1.415,0
3.0068,0,23.0,0,5.230635335073977,0,0.9712793733681462,0,2710.0,0,2.358572671888598,0,39.76,0,-121.82,0,1.073,0
6.6122,0,4.0,0,7.568645219755324,0,1.2251925690983234,0,6187.0,1,2.803352967829633,0,34.18,0,-118.75,0,3.576,0
4.625,0,20.0,0,6.25,0,0.9935897435897436,0,1054.0,0,3.378205128205128,0,34.04,0,-117.71,0,2.221,0
5.0457,0,34.0,0,6.328787878787879,0,1.0954545454545457,0,1586.0,0,2.403030303030303,0,37.45,0,-122.23,0,3.951,0
2.7174,0,26.0,0,5.171428571428572,0,1.020168067226891,0,1603.0,0,2.694117647058824,0,38.69,0,-121.2,0,1.375,0
4.2386,0,33.0,0,4.573770491803279,0,1.105263157894737,0,2243.0,0,1.9352890422778253,0,34.07,0,-118.39,0,5.00001,1
3.0491,0,34.0,0,4.498721227621483,0,1.10230179028133,0,1282.0,0,3.278772378516624,0,33.97,0,-118.04,0,1.582,0
6.5513,0,16.0,0,6.774683544303797,0,0.9898734177215188,0,1377.0,0,3.4860759493670885,0,33.86,0,-118.05,0,3.504,0
4.5,0,33.0,0,5.5311004784689,0,0.9090909090909092,0,643.0,0,3.076555023923445,0,37.97,0,-122.32,0,1.566,0
2.7589,0,26.0,0,3.755434782608696,0,1.0516304347826086,0,1977.0,0,5.372282608695652,1,33.75,0,-118.0,0,1.375,0
7.2216,0,13.0,0,7.646251319957761,0,1.0633579725448783,0,3221.0,1,3.4012671594508976,0,37.77,0,-121.97,0,3.246,0
1.7464,0,35.0,0,3.218,0,1.108,0,1675.0,0,1.675,0,37.87,0,-122.27,0,2.167,0
3.0917,0,38.0,0,4.620535714285714,0,1.1026785714285714,0,599.0,0,2.674107142857143,0,37.67,0,-122.11,0,1.672,0
3.3125,0,42.0,0,3.938697318007663,0,1.0651340996168583,0,1369.0,0,5.245210727969349,1,33.94,0,-118.35,0,1.446,0
2.9375,0,39.0,0,5.165254237288136,0,1.0233050847457628,0,1103.0,0,2.336864406779661,0,38.56,0,-121.53,0,0.866,0
6.0928,0,35.0,0,6.058479532163743,0,0.9298245614035088,0,908.0,0,2.654970760233918,0,34.17,0,-118.57,0,3.273,0
3.7463,0,30.0,0,4.976430976430977,0,0.9932659932659932,0,1191.0,0,2.005050505050505,0,37.49,0,-122.24,0,4.276,0
10.1357,1,24.0,0,7.564516129032258,0,0.9851116625310172,0,2248.0,0,2.7890818858560795,0,33.74,0,-118.32,0,5.00001,1
5.5083,0,52.0,0,6.659090909090909,0,1.196969696969697,0,607.0,0,2.2992424242424243,0,37.98,0,-122.54,0,3.719,0
3.875,0,16.0,0,4.0,0,1.0,0,15.0,0,3.0,0,33.67,0,-117.86,0,4.5,0
4.7917,0,30.0,0,5.211136890951276,0,1.034802784222738,0,1837.0,0,4.262180974477959,0,34.03,0,-117.93,0,1.645,0
4.6648,0,10.0,0,5.395209580838324,0,0.9760479041916168,0,698.0,0,4.179640718562874,0,32.69,0,-117.03,0,1.561,0
2.9828,0,30.0,0,6.06401766004415,0,1.1368653421633554,0,1368.0,0,3.019867549668874,0,36.54,0,-119.12,0,0.852,0
2.1964,0,51.0,0,4.052631578947368,0,1.0175438596491229,0,488.0,0,2.1403508771929824,0,36.97,0,-122.03,0,2.344,0
2.875,0,20.0,0,4.767676767676767,0,1.0378787878787878,0,826.0,0,2.085858585858586,0,38.25,0,-122.62,0,1.891,0
12.0088,1,16.0,0,6.006711409395973,0,1.2147651006711409,0,237.0,0,1.5906040268456376,0,33.96,0,-118.48,0,5.00001,1
4.2614,0,16.0,0,5.529262086513995,0,1.015267175572519,0,1460.0,0,3.715012722646311,0,32.92,0,-117.13,0,1.696,0
5.1909,0,16.0,0,6.671779141104294,0,1.003067484662577,0,1037.0,0,3.1809815950920246,0,32.99,0,-117.09,0,2.014,0
5.3816,0,45.0,0,4.630573248407643,0,1.0721868365180467,0,965.0,0,2.0488322717622083,0,33.87,0,-118.4,0,5.00001,1
5.7281,0,4.0,0,6.835849056603774,0,1.3849056603773584,1,1129.0,0,2.130188679245283,0,33.49,0,-117.72,0,5.00001,1
3.6193,0,35.0,0,4.2519201228878645,0,1.1551459293394777,0,1277.0,0,1.961597542242704,0,33.78,0,-118.15,0,2.5,0
1.8771,0,34.0,0,2.5783505154639177,0,1.079381443298969,0,3326.0,1,3.428865979381443,0,34.08,0,-118.3,0,2.475,0
2.7543,0,15.0,0,3.933179723502304,0,1.1843317972350231,0,1335.0,0,3.076036866359447,0,33.64,0,-117.93,0,1.778,0
2.2,0,25.0,0,4.503164556962025,0,1.018987341772152,0,2272.0,0,3.59493670886076,0,32.74,0,-117.11,0,0.987,0
4.1,0,21.0,0,5.816031537450723,0,1.038107752956636,0,1856.0,0,2.4388961892247045,0,38.49,0,-121.51,0,1.583,0
3.1641,0,18.0,0,5.477203647416413,0,1.0182370820668694,0,1110.0,0,3.3738601823708207,0,37.55,0,-120.8,0,0.963,0
2.8299,0,43.0,0,4.57630979498861,0,1.0068337129840548,0,1095.0,0,2.4943052391799543,0,33.96,0,-118.3,0,1.095,0
2.7432,0,35.0,0,4.695652173913044,0,1.1123188405797102,0,1423.0,0,5.155797101449275,1,34.05,0,-118.19,0,1.352,0
6.5745,0,35.0,0,5.698717948717949,0,1.0576923076923077,0,732.0,0,2.3461538461538463,0,33.89,0,-118.38,0,3.793,0
5.193,0,8.0,0,6.255813953488372,0,0.9900332225913622,0,999.0,0,3.318936877076412,0,37.81,0,-121.21,0,1.721,0
3.5833,0,45.0,0,4.408333333333333,0,0.9333333333333332,0,448.0,0,3.733333333333333,0,33.93,0,-118.28,0,0.906,0
4.5278,0,43.0,0,5.106334841628959,0,0.9705882352941176,0,1418.0,0,3.20814479638009,0,34.23,0,-118.44,0,1.818,0
5.5718,0,20.0,0,6.458410351201478,0,1.0147874306839186,0,1673.0,0,3.0924214417744915,0,38.35,0,-122.32,0,1.852,0
2.9541,0,15.0,0,5.520370370370371,0,1.1574074074074074,0,1694.0,0,3.137037037037037,0,34.71,0,-117.76,0,1.067,0
3.25,0,19.0,0,5.70945945945946,0,1.1047297297297298,0,855.0,0,2.8885135135135136,0,37.74,0,-120.91,0,1.767,0
1.7135,0,42.0,0,4.478142076502732,0,1.0027322404371584,0,929.0,0,2.5382513661202184,0,37.85,0,-122.27,0,1.598,0
3.9792,0,42.0,0,5.263513513513513,0,0.9797297297297296,0,450.0,0,3.0405405405405403,0,34.19,0,-118.41,0,1.938,0
1.1875,0,48.0,0,5.492063492063492,0,1.4603174603174602,1,129.0,0,2.0476190476190474,0,35.38,0,-119.02,0,0.638,0
4.2407,0,39.0,0,4.769369369369369,0,1.10990990990991,0,1254.0,0,2.2594594594594595,0,37.57,0,-122.34,0,4.338,0
2.5357,0,33.0,0,5.585106382978723,0,1.1560283687943262,0,879.0,0,3.117021276595745,0,34.0,0,-117.06,0,0.944,0
6.1985,0,38.0,0,6.773006134969325,0,1.3251533742331287,1,415.0,0,2.5460122699386503,0,33.96,0,-118.43,0,4.22,0
2.1875,0,28.0,0,4.160714285714286,0,1.0714285714285714,0,432.0,0,2.571428571428572,0,34.06,0,-117.18,0,0.819,0
9.9055,1,19.0,0,9.830769230769231,1,1.1692307692307693,0,822.0,0,3.1615384615384614,0,33.81,0,-117.82,0,4.569,0
2.375,0,26.0,0,6.48,0,1.08,0,86.0,0,3.44,0,37.65,0,-122.12,0,1.375,0
3.5982,0,15.0,0,4.462562396006655,0,0.9966722129783694,0,1520.0,0,2.529118136439268,0,38.01,0,-121.35,0,0.944,0
2.8371,0,43.0,0,4.372340425531915,0,1.0851063829787233,0,1190.0,0,4.219858156028369,0,33.96,0,-118.2,0,1.613,0
4.57,0,18.0,0,6.789634146341464,0,1.298780487804878,1,1754.0,0,2.673780487804878,0,32.9,0,-116.52,0,1.899,0
2.9781,0,31.0,0,3.642737896494157,0,1.0517529215358932,0,1069.0,0,1.7846410684474123,0,32.8,0,-117.25,0,2.125,0
3.023,0,25.0,0,3.441077441077441,0,0.9797979797979798,0,1570.0,0,5.286195286195286,1,34.06,0,-118.05,0,1.42,0
3.4,0,35.0,0,4.17741935483871,0,1.0053763440860215,0,1022.0,0,5.494623655913978,1,34.27,0,-118.44,0,1.396,0
2.6094,0,20.0,0,6.802631578947368,0,1.355263157894737,1,647.0,0,2.837719298245614,0,38.03,0,-120.39,0,1.391,0
4.2099,0,21.0,0,6.283464566929134,0,1.0918635170603674,0,1291.0,0,3.388451443569554,0,33.98,0,-117.5,0,1.387,0
4.1859,0,6.0,0,5.745173745173745,0,0.972972972972973,0,773.0,0,2.9845559845559846,0,37.52,0,-120.83,0,1.5,0
4.5841,0,4.0,0,7.006453099792579,0,1.1424291311362065,0,13251.0,1,3.053929476837981,0,33.52,0,-117.12,0,2.123,0
3.1914,0,19.0,0,4.426656151419558,0,1.0417981072555205,0,3018.0,0,2.3801261829652995,0,36.98,0,-121.99,0,2.156,0
1.8209,0,29.0,0,2.524110671936759,0,1.1478260869565218,0,2039.0,0,1.6118577075098814,0,34.1,0,-118.34,0,5.00001,1
4.0583,0,52.0,0,5.865,0,1.0925,0,1121.0,0,2.8025,0,34.05,0,-118.37,0,4.443,0
6.7371,0,14.0,0,7.670731707317073,0,1.0414634146341464,0,2724.0,0,3.321951219512195,0,37.95,0,-121.98,0,2.674,0
2.7321,0,31.0,0,4.703389830508475,0,1.1144067796610169,0,1662.0,0,3.5211864406779663,0,34.05,0,-117.72,0,1.043,0
4.087,0,23.0,0,5.641176470588236,0,0.9970588235294118,0,1392.0,0,4.094117647058823,0,32.58,0,-117.05,0,1.348,0
3.455,0,48.0,0,5.8830188679245285,0,1.058490566037736,0,1275.0,0,2.4056603773584904,0,38.45,0,-122.71,0,2.221,0
2.0976,0,29.0,0,4.987938596491228,0,1.0043859649122806,0,2494.0,0,2.7346491228070176,0,33.93,0,-116.89,0,0.726,0
3.6667,0,50.0,0,5.422718808193668,0,1.0465549348230911,0,1989.0,0,3.70391061452514,0,37.72,0,-122.43,0,2.526,0
6.7474,0,16.0,0,6.27653997378768,0,1.0694626474442988,0,1840.0,0,2.411533420707733,0,37.55,0,-122.27,0,3.382,0
3.1656,0,27.0,0,3.993710691823899,0,1.106019766397125,0,3340.0,1,3.0008984725965857,0,33.93,0,-118.36,0,2.045,0
2.925,0,46.0,0,6.194805194805195,0,1.0454545454545454,0,429.0,0,2.7857142857142856,0,37.75,0,-122.16,0,1.429,0
2.7885,0,34.0,0,4.384068278805121,0,0.9985775248933144,0,1795.0,0,2.553342816500712,0,38.26,0,-122.04,0,1.059,0
5.4498,0,5.0,0,7.749051833122629,0,1.038558786346397,0,4819.0,1,3.0461441213653604,0,38.82,0,-121.24,0,2.173,0
2.3095,0,36.0,0,4.692847124824684,0,1.0364656381486677,0,2151.0,0,3.016830294530154,0,37.3,0,-120.46,0,0.683,0
3.0804,0,35.0,0,4.528239202657807,0,1.0033222591362123,0,1786.0,0,5.933554817275748,1,37.75,0,-122.45,0,3.134,0
3.5917,0,22.0,0,5.410526315789474,0,1.0210526315789474,0,821.0,0,2.880701754385965,0,39.21,0,-123.19,0,1.188,0
2.5938,0,48.0,0,6.225563909774436,0,1.368421052631579,1,392.0,0,2.9473684210526314,0,37.81,0,-122.3,0,0.735,0
6.8226,0,26.0,0,7.977678571428571,0,1.0133928571428572,0,639.0,0,2.852678571428572,0,33.66,0,-117.95,0,3.298,0
2.625,0,42.0,0,4.152777777777778,0,1.0208333333333333,0,312.0,0,2.1666666666666665,0,34.1,0,-118.25,0,1.643,0
1.1185,0,52.0,0,2.60893098782138,0,1.1312584573748308,0,2124.0,0,2.8741542625169147,0,37.78,0,-122.41,0,0.55,0
3.2188,0,38.0,0,5.571942446043166,0,1.0359712230215827,0,636.0,0,2.287769784172662,0,32.76,0,-117.06,0,1.505,0
2.3917,0,31.0,0,5.1692307692307695,0,1.087179487179487,0,453.0,0,2.323076923076924,0,38.13,0,-121.29,0,1.135,0
4.125,0,33.0,0,4.0,0,0.5454545454545454,1,23.0,0,2.090909090909091,0,38.0,0,-122.39,0,2.125,0
2.8214,0,13.0,0,5.028616852146264,0,1.152623211446741,0,1675.0,0,2.662957074721781,0,33.2,0,-117.26,0,1.219,0
4.8618,0,22.0,0,5.018963337547408,0,1.1011378002528445,0,1588.0,0,2.0075853350189634,0,34.05,0,-118.44,0,5.00001,1
3.6171,0,22.0,0,4.072840790842872,0,1.060353798126951,0,3303.0,1,1.718522372528616,0,34.16,0,-118.45,0,3.183,0
1.7207,0,40.0,0,3.0656814449917897,0,1.0394088669950738,0,2223.0,0,3.6502463054187193,0,33.98,0,-118.25,0,1.051,0
5.1837,0,32.0,0,5.738489871086556,0,1.2173112338858194,0,1105.0,0,2.034990791896869,0,33.53,0,-117.77,0,4.456,0
3.5089,0,36.0,0,5.802281368821292,0,0.973384030418251,0,696.0,0,2.64638783269962,0,37.93,0,-122.31,0,2.619,0
2.3056,0,43.0,0,5.193370165745856,0,1.149171270718232,0,690.0,0,3.812154696132597,0,37.96,0,-121.26,0,0.623,0
4.9063,0,15.0,0,6.013363028953229,0,1.024498886414254,0,1432.0,0,3.1893095768374167,0,34.08,0,-117.6,0,1.598,0
6.0132,0,21.0,0,6.146341463414634,0,0.8878048780487805,0,583.0,0,2.84390243902439,0,36.77,0,-119.68,0,1.508,0
6.8333,0,6.0,0,7.009487666034156,0,1.0891840607210626,0,1554.0,0,2.94876660341556,0,37.2,0,-121.83,0,3.48,0
2.9228,0,35.0,0,3.953083109919571,0,1.064343163538874,0,2106.0,0,2.8230563002680964,0,34.18,0,-118.37,0,1.773,0
2.395,0,35.0,0,6.703333333333333,0,1.163333333333333,0,970.0,0,3.2333333333333334,0,36.25,0,-119.69,0,0.941,0
5.0785,0,33.0,0,5.681715575620768,0,1.1196388261851016,0,1158.0,0,2.613995485327314,0,37.35,0,-122.01,0,2.895,0
2.902,0,15.0,0,5.609261939218524,0,1.125904486251809,0,1960.0,0,2.8364688856729376,0,38.91,0,-120.88,0,1.273,0
2.1797,0,26.0,0,5.617283950617284,0,1.154320987654321,0,1001.0,0,3.0895061728395063,0,33.16,0,-116.68,0,1.563,0
7.9393,0,8.0,0,6.870503597122302,0,0.9328537170263788,0,1376.0,0,3.2997601918465227,0,37.74,0,-121.98,0,3.993,0
4.0804,0,33.0,0,5.666666666666667,0,0.950877192982456,0,710.0,0,2.491228070175439,0,37.92,0,-122.3,0,2.39,0
4.0727,0,18.0,0,3.957845433255269,0,1.079625292740047,0,2276.0,0,2.6651053864168617,0,33.9,0,-118.36,0,2.14,0
2.9489,0,39.0,0,5.4125874125874125,0,1.1293706293706294,0,815.0,0,2.8496503496503496,0,38.99,0,-122.0,0,0.675,0
10.0595,1,26.0,0,8.692307692307692,1,1.0769230769230769,0,573.0,0,3.1483516483516483,0,34.19,0,-118.9,0,5.00001,1
7.1155,0,52.0,0,8.82213438735178,1,1.150197628458498,0,731.0,0,2.889328063241107,0,37.97,0,-122.55,0,5.00001,1
3.4083,0,36.0,0,5.43298969072165,0,0.9896907216494846,0,832.0,0,2.859106529209622,0,38.53,0,-121.42,0,0.718,0
3.0938,0,25.0,0,4.039130434782609,0,1.0717391304347823,0,865.0,0,1.880434782608696,0,34.4,0,-119.7,0,3.125,0
2.1736,0,45.0,0,3.663090128755365,0,1.113733905579399,0,1446.0,0,3.103004291845493,0,34.05,0,-118.33,0,1.713,0
4.25,0,27.0,0,4.775665399239544,0,1.0,0,3033.0,0,5.766159695817491,1,37.34,0,-121.84,0,1.629,0
5.8993,0,49.0,0,7.051724137931035,0,1.0123152709359606,0,1108.0,0,2.729064039408867,0,34.0,0,-118.34,0,3.133,0
4.2826,0,4.0,0,5.979665071770335,0,1.1208133971291867,0,3925.0,1,2.347488038277512,0,33.17,0,-117.24,0,2.375,0
6.3373,0,7.0,0,6.927083333333333,0,1.11328125,0,2015.0,0,2.6236979166666665,0,33.09,0,-117.23,0,2.796,0
3.7344,0,31.0,0,5.6770186335403725,0,1.0993788819875776,0,556.0,0,3.453416149068323,0,33.95,0,-117.44,0,1.153,0
4.5795,0,28.0,0,6.025390625,0,1.078125,0,1277.0,0,2.494140625,0,37.31,0,-121.88,0,2.628,0
2.5737,0,46.0,0,5.528795811518324,0,1.219895287958115,0,1249.0,0,3.269633507853403,0,38.02,0,-121.88,0,0.87,0
6.0718,0,38.0,0,5.831932773109243,0,0.9411764705882352,0,412.0,0,3.46218487394958,0,33.93,0,-118.33,0,1.56,0
2.1898,0,40.0,0,5.915407854984895,0,1.1661631419939578,0,725.0,0,2.190332326283988,0,41.23,0,-122.27,0,0.655,0
7.3522,0,26.0,0,6.516539440203562,0,0.9872773536895676,0,1165.0,0,2.964376590330789,0,37.24,0,-121.94,0,3.638,0
3.1433,0,25.0,0,4.355450236966824,0,1.1658767772511849,0,1014.0,0,1.6018957345971565,0,34.01,0,-118.52,0,5.00001,1
1.631,0,34.0,0,4.516312056737589,0,1.0950354609929078,0,2474.0,0,3.5092198581560283,0,34.02,0,-118.3,0,1.375,0
1.7411,0,35.0,0,5.369158878504673,0,1.294392523364486,1,909.0,0,4.247663551401869,0,33.93,0,-118.23,0,0.967,0
5.898,0,18.0,0,6.129824561403509,0,1.112280701754386,0,1055.0,0,3.701754385964912,0,37.23,0,-121.78,0,2.291,0
1.6111,0,15.0,0,4.252032520325203,0,1.146341463414634,0,1123.0,0,3.043360433604336,0,33.94,0,-117.24,0,1.139,0
1.5774,0,31.0,0,5.391379310344828,0,1.1448275862068966,0,1345.0,0,2.3189655172413794,0,40.14,0,-120.94,0,0.58,0
1.9423,0,29.0,0,4.689458689458689,0,1.113960113960114,0,1296.0,0,3.692307692307693,0,34.14,0,-117.33,0,0.697,0
2.5473,0,32.0,0,5.4573170731707314,0,1.103658536585366,0,1061.0,0,2.1565040650406506,0,38.24,0,-120.72,0,1.016,0
2.3456,0,45.0,0,4.672566371681416,0,1.09070796460177,0,1406.0,0,3.1106194690265485,0,37.94,0,-122.35,0,1.052,0
