fixed_acidity,fixed_acidity__is_outlier,volatile_acidity,volatile_acidity__is_outlier,citric_acid,citric_acid__is_outlier,residual_sugar,residual_sugar__is_outlier,chlorides,chlorides__is_outlier,free_sulfur_dioxide,free_sulfur_dioxide__is_outlier,total_sulfur_dioxide,total_sulfur_dioxide__is_outlier,density,density__is_outlier,ph,ph__is_outlier,sulphates,sulphates__is_outlier,alcohol,alcohol__is_outlier,quality,quality__is_outlier
6.6,0,0.26,0,0.21,0,2.9,0,0.026,0,48.0,0,126.0,0,0.99089,0,3.22,0,0.38,0,11.3,0,7,0
9.2,1,0.19,0,0.42,0,2.0,0,0.047,0,16.0,0,104.0,0,0.99517,0,3.09,0,0.66,0,10.0,0,4,0
7.1,0,0.33,0,0.64,1,13.2,0,0.056,0,12.0,0,105.0,0,0.9972,0,3.05,0,0.39,0,9.2,0,5,0
6.6,0,0.34,0,0.24,0,3.3,0,0.034,0,29.0,0,99.0,0,0.99031,0,3.1,0,0.4,0,12.3,0,7,0
6.7,0,0.26,0,0.29,0,5.8,0,0.025,0,26.0,0,74.0,0,0.9929,0,3.28,0,0.53,0,11.0,0,6,0
6.5,0,0.29,0,0.25,0,2.5,0,0.142,1,8.0,0,111.0,0,0.9927,0,3.0,0,0.44,0,9.9,0,4,0
6.4,0,0.38,0,0.24,0,7.2,0,0.047,0,41.0,0,151.0,0,0.99604,0,3.11,0,0.6,0,9.2,0,5,0
7.8,0,0.16,0,0.41,0,1.7,0,0.026,0,29.0,0,140.0,0,0.991,0,3.02,0,0.78,1,12.5,0,6,0
5.0,0,0.29,0,0.54,0,5.7,0,0.035,0,54.0,0,155.0,0,0.98976,0,3.27,0,0.34,0,12.9,0,8,1
6.7,0,0.34,0,0.43,0,1.6,0,0.041,0,29.0,0,114.0,0,0.99014,0,3.23,0,0.44,0,12.6,0,6,0
7.0,0,0.24,0,0.26,0,1.7,0,0.041,0,31.0,0,110.0,0,0.99142,0,3.2,0,0.53,0,11.0,0,6,0
8.3,0,0.17,0,0.31,0,1.5,0,0.049,0,48.0,0,153.0,0,0.9942,0,3.12,0,0.58,0,9.4,0,6,0
7.6,0,0.15,0,0.4,0,1.3,0,0.036,0,24.0,0,112.0,0,0.9932,0,3.14,0,0.76,0,10.0,0,5,0
6.8,0,0.23,0,0.3,0,6.95,0,0.044,0,42.0,0,179.0,0,0.9946,0,3.25,0,0.56,0,10.6,0,6,0
6.4,0,0.12,0,0.49,0,6.4,0,0.042,0,49.0,0,161.0,0,0.9945,0,3.34,0,0.44,0,10.4,0,6,0
7.0,0,0.46,0,0.39,0,6.2,0,0.039,0,46.0,0,163.0,0,0.9928,0,3.21,0,0.35,0,12.2,0,7,0
7.1,0,0.2,0,0.35,0,3.2,0,0.034,0,21.0,0,107.0,0,0.99195,0,3.11,0,0.54,0,11.1,0,6,0
9.9,1,0.49,0,0.23,0,2.4,0,0.087,1,19.0,0,115.0,0,0.9948,0,2.77,1,0.44,0,9.4,0,6,0
8.4,0,0.3,0,0.25,0,17.75,0,0.047,0,25.0,0,218.0,0,1.00016,0,2.98,0,0.66,0,9.1,0,5,0
6.0,0,0.23,0,0.15,0,9.7,0,0.048,0,101.0,1,207.0,0,0.99571,0,3.05,0,0.3,0,9.1,0,5,0
6.7,0,0.25,0,0.26,0,13.5,0,0.06,0,50.0,0,156.0,0,0.99784,0,3.39,0,0.46,0,9.9,0,6,0
5.9,0,0.29,0,0.16,0,7.9,0,0.044,0,48.0,0,197.0,0,0.99512,0,3.21,0,0.36,0,9.4,0,5,0
6.5,0,0.23,0,0.39,0,1.9,0,0.036,0,41.0,0,98.0,0,0.99,0,3.19,0,0.43,0,11.9,0,7,0
6.1,0,0.31,0,0.37,0,8.4,0,0.031,0,70.0,0,170.0,0,0.9934,0,3.42,0,0.4,0,11.7,0,8,1
7.8,0,0.2,0,0.32,0,5.0,0,0.016,0,31.0,0,101.0,0,0.99186,0,2.99,0,0.39,0,11.0,0,6,0
6.8,0,0.22,0,0.35,0,17.5,0,0.039,0,38.0,0,153.0,0,0.9994,0,3.24,0,0.42,0,9.0,0,6,0
7.2,0,0.31,0,0.26,0,7.3,0,0.05,0,37.0,0,157.0,0,0.99625,0,3.09,0,0.43,0,9.0,0,5,0
8.4,0,0.32,0,0.35,0,11.7,0,0.029,0,3.0,0,46.0,0,0.99439,0,3.02,0,0.34,0,11.8,0,6,0
7.0,0,0.2,0,0.3,0,6.1,0,0.037,0,31.0,0,120.0,0,0.9939,0,3.24,0,0.51,0,10.8,0,5,0
7.6,0,0.36,0,0.49,0,11.3,0,0.046,0,87.0,1,221.0,0,0.9984,0,3.01,0,0.43,0,9.2,0,5,0
6.5,0,0.39,0,0.23,0,5.4,0,0.051,0,25.0,0,149.0,0,0.9934,0,3.24,0,0.35,0,10.0,0,5,0
6.0,0,0.27,0,0.27,0,1.6,0,0.046,0,32.0,0,113.0,0,0.9924,0,3.41,0,0.51,0,10.5,0,7,0
5.8,0,0.29,0,0.05,1,0.8,0,0.038,0,11.0,0,30.0,0,0.9924,0,3.36,0,0.35,0,9.2,0,5,0
4.9,0,0.345,0,0.34,0,1.0,0,0.068,0,32.0,0,143.0,0,0.99138,0,3.24,0,0.4,0,10.1,0,5,0
7.4,0,0.25,0,0.37,0,6.9,0,0.02,0,14.0,0,93.0,0,0.9939,0,3.0,0,0.48,0,10.7,0,7,0
8.4,0,0.35,0,0.56,1,13.8,0,0.048,0,55.0,0,190.0,0,0.9993,0,3.07,0,0.58,0,9.4,0,6,0
7.0,0,0.32,0,0.29,0,4.9,0,0.036,0,41.0,0,150.0,0,0.99168,0,3.38,0,0.43,0,12.2,0,6,0
7.0,0,0.33,0,0.32,0,1.2,0,0.053,0,38.0,0,138.0,0,0.9906,0,3.13,0,0.28,0,11.2,0,6,0
7.1,0,0.13,0,0.38,0,1.8,0,0.046,0,14.0,0,114.0,0,0.9925,0,3.32,0,0.9,1,11.7,0,6,0
7.0,0,0.21,0,0.42,0,5.3,0,0.037,0,36.0,0,123.0,0,0.99321,0,3.14,0,0.52,0,10.9,0,6,0
5.7,0,0.36,0,0.34,0,4.2,0,0.026,0,21.0,0,77.0,0,0.9907,0,3.41,0,0.45,0,11.9,0,6,0
6.1,0,0.35,0,0.24,0,2.3,0,0.034,0,25.0,0,133.0,0,0.9906,0,3.34,0,0.59,0,12.0,0,7,0
6.1,0,0.28,0,0.26,0,1.5,0,0.03,0,25.0,0,101.0,0,0.98894,0,3.03,0,0.41,0,12.1,0,6,0
6.9,0,0.35,0,0.74,1,1.0,0,0.044,0,18.0,0,132.0,0,0.992,0,3.13,0,0.55,0,10.2,0,5,0
6.2,0,0.3,0,0.32,0,1.2,0,0.052,0,32.0,0,185.0,0,0.99266,0,3.28,0,0.44,0,10.1,0,5,0
7.8,0,0.3,0,0.74,1,1.8,0,0.033,0,33.0,0,156.0,0,0.991,0,3.29,0,0.52,0,12.8,0,6,0
7.3,0,0.24,0,0.39,0,17.95,0,0.057,0,45.0,0,149.0,0,0.9999,0,3.21,0,0.36,0,8.6,0,5,0
6.2,0,0.15,0,0.49,0,0.9,0,0.033,0,17.0,0,51.0,0,0.9932,0,3.3,0,0.7,0,9.4,0,6,0
6.3,0,0.28,0,0.29,0,6.8,0,0.051,0,40.0,0,143.0,0,0.99374,0,3.43,0,0.59,0,11.0,0,6,0
9.8,1,0.42,0,0.48,0,9.85,0,0.034,0,5.0,0,110.0,0,0.9958,0,2.87,0,0.29,0,10.0,0,5,0
7.6,0,0.19,0,0.41,0,1.1,0,0.04,0,38.0,0,143.0,0,0.9907,0,2.92,0,0.42,0,11.4,0,5,0
6.4,0,0.24,0,0.25,0,20.2,0,0.083,1,35.0,0,157.0,0,0.99976,0,3.17,0,0.5,0,9.1,0,5,0
6.4,0,0.26,0,0.25,0,10.7,0,0.046,0,66.0,0,179.0,0,0.99606,0,3.17,0,0.55,0,9.9,0,6,0
6.0,0,0.29,0,0.41,0,10.8,0,0.048,0,55.0,0,149.0,0,0.9937,0,3.09,0,0.59,0,10.9666666666667,0,7,0
7.3,0,0.25,0,0.26,0,7.2,0,0.048,0,52.0,0,207.0,0,0.99587,0,3.12,0,0.37,0,9.2,0,5,0
7.6,0,0.32,0,0.25,0,9.5,0,0.03,0,15.0,0,136.0,0,0.99367,0,3.1,0,0.44,0,12.1,0,6,0
5.8,0,0.27,0,0.2,0,7.3,0,0.04,0,42.0,0,145.0,0,0.99442,0,3.15,0,0.48,0,9.8,0,5,0
6.0,0,0.28,0,0.24,0,17.8,0,0.047,0,42.0,0,111.0,0,0.99896,0,3.1,0,0.45,0,8.9,0,6,0
7.8,0,0.49,0,0.49,0,7.0,0,0.043,0,29.0,0,149.0,0,0.9952,0,3.21,0,0.33,0,10.0,0,5,0
8.4,0,0.16,0,0.33,0,1.5,0,0.033,0,16.0,0,98.0,0,0.994,0,3.14,0,0.42,0,9.7,0,6,0
6.9,0,0.38,0,0.32,0,8.5,0,0.044,0,36.0,0,152.0,0,0.9932,0,3.38,0,0.35,0,12.0,0,7,0
7.2,0,0.47,0,0.65,1,8.3,0,0.083,1,27.0,0,182.0,0,0.9964,0,3.0,0,0.35,0,9.2,0,5,0
6.0,0,0.38,0,0.26,0,6.0,0,0.034,0,42.0,0,134.0,0,0.9912,0,3.38,0,0.38,0,12.3,0,7,0
6.8,0,0.28,0,0.29,0,11.9,0,0.052,0,51.0,0,149.0,0,0.99544,0,3.02,0,0.58,0,10.4,0,6,0
6.5,0,0.34,0,0.46,0,1.0,0,0.023,0,6.0,0,80.0,0,0.98865,0,3.15,0,0.54,0,12.9,0,6,0
9.5,1,0.42,0,0.41,0,2.3,0,0.034,0,22.0,0,145.0,0,0.9951,0,3.06,0,0.52,0,11.0,0,6,0
5.9,0,0.26,0,0.3,0,1.0,0,0.036,0,38.0,0,114.0,0,0.9928,0,3.58,1,0.48,0,9.4,0,5,0
6.8,0,0.41,0,0.3,0,8.8,0,0.045,0,28.0,0,131.0,0,0.9953,0,3.12,0,0.59,0,9.9,0,5,0
6.0,0,0.395,0,0.0,1,1.4,0,0.042,0,7.0,0,55.0,0,0.99135,0,3.37,0,0.38,0,11.2,0,4,0
5.2,0,0.44,0,0.04,1,1.4,0,0.036,0,43.0,0,119.0,0,0.9894,0,3.36,0,0.33,0,12.1,0,8,1
8.1,0,0.28,0,0.4,0,6.9,0,0.05,0,30.0,0,97.0,0,0.9951,0,3.26,0,0.44,0,10.1,0,6,0
7.3,0,0.26,0,0.53,0,12.7,0,0.047,0,60.5,0,164.5,0,0.9984,0,3.06,0,0.45,0,9.1,0,6,0
7.2,0,0.13,0,0.46,0,1.3,0,0.044,0,48.0,0,111.0,0,0.99127,0,2.97,0,0.45,0,11.1,0,5,0
7.7,0,0.23,0,0.31,0,10.7,0,0.038,0,59.0,0,186.0,0,0.9969,0,3.12,0,0.55,0,9.5,0,6,0
6.0,0,0.2,0,0.24,0,1.8,0,0.03,0,30.0,0,105.0,0,0.9909,0,3.31,0,0.47,0,11.5,0,6,0
7.4,0,0.2,0,0.28,0,9.1,0,0.047,0,29.0,0,95.0,0,0.99532,0,3.16,0,0.47,0,9.8,0,7,0
7.5,0,0.27,0,0.79,1,11.95,0,0.04,0,51.0,0,159.0,0,0.99839,0,2.98,0,0.44,0,8.7,0,5,0
7.6,0,0.23,0,0.29,0,8.6,0,0.053,0,65.0,0,146.0,0,0.9963,0,3.11,0,0.32,0,9.8,0,6,0
6.6,0,0.55,1,0.01,1,2.7,0,0.034,0,56.0,0,122.0,0,0.9906,0,3.15,0,0.3,0,11.9,0,5,0
6.6,0,0.25,0,0.35,0,14.0,0,0.069,0,42.0,0,163.0,0,0.999,0,3.56,0,0.47,0,9.8,0,5,0
8.3,0,0.23,0,0.3,0,2.1,0,0.049,0,21.0,0,153.0,0,0.9953,0,3.09,0,0.5,0,9.6,0,6,0
7.5,0,0.33,0,0.48,0,19.45,0,0.048,0,55.0,0,243.0,0,1.001,0,2.95,0,0.4,0,8.8,0,5,0
6.5,0,0.5,0,0.22,0,4.1,0,0.036,0,35.0,0,131.0,0,0.9902,0,3.26,0,0.55,0,13.0,0,7,0
8.9,1,0.13,0,0.49,0,1.0,0,0.028,0,6.0,0,24.0,0,0.9926,0,2.91,0,0.32,0,9.9,0,5,0
6.5,0,0.17,0,0.31,0,1.5,0,0.041,0,34.0,0,121.0,0,0.99092,0,3.06,0,0.46,0,10.5,0,6,0
7.5,0,0.3,0,0.21,0,6.55,0,0.026,0,33.0,0,143.0,0,0.99244,0,2.92,0,0.35,0,11.1,0,5,0
6.8,0,0.17,0,0.17,0,5.1,0,0.049,0,26.0,0,82.0,0,0.993,0,3.0,0,0.38,0,9.8,0,6,0
6.4,0,0.18,0,0.35,0,1.0,0,0.045,0,39.0,0,108.0,0,0.9911,0,3.31,0,0.35,0,10.9,0,6,0
7.1,0,0.37,0,0.32,0,1.4,0,0.037,0,27.0,0,126.0,0,0.9918,0,3.19,0,0.62,0,12.0,0,5,0
7.1,0,0.18,0,0.26,0,1.3,0,0.041,0,20.0,0,71.0,0,0.9926,0,3.04,0,0.74,0,9.9,0,6,0
5.6,0,0.295,0,0.2,0,2.2,0,0.049,0,18.0,0,134.0,0,0.99378,0,3.21,0,0.68,0,10.0,0,5,0
6.3,0,0.13,0,0.42,0,1.1,0,0.043,0,63.0,0,146.0,0,0.99066,0,3.13,0,0.72,0,11.2,0,7,0
6.6,0,0.25,0,0.51,0,8.0,0,0.047,0,61.0,0,189.0,0,0.99604,0,3.22,0,0.49,0,9.2,0,5,0
6.0,0,0.3,0,0.33,0,2.1,0,0.042,0,31.0,0,127.0,0,0.98964,0,3.32,0,0.42,0,12.5,0,6,0
6.1,0,0.25,0,0.48,0,15.8,0,0.052,0,25.0,0,94.0,0,0.99782,0,3.07,0,0.45,0,9.2,0,6,0
8.4,0,0.18,0,0.42,0,5.1,0,0.036,0,7.0,0,77.0,0,0.9939,0,3.16,0,0.52,0,11.7,0,5,0
6.6,0,0.26,0,0.36,0,1.2,0,0.035,0,43.0,0,126.0,0,0.99094,0,3.01,0,0.63,0,11.4,0,6,0
7.6,0,0.15,0,0.35,0,4.3,0,0.051,0,23.0,0,98.0,0,0.99422,0,3.1,0,0.44,0,9.5,0,6,0
8.8,0,0.19,0,0.3,0,5.0,0,0.028,0,34.0,0,120.0,0,0.99242,0,2.94,0,0.47,0,11.2,0,5,0
8.1,0,0.19,0,0.4,0,0.9,0,0.037,0,73.0,0,180.0,0,0.9926,0,3.06,0,0.34,0,10.0,0,6,0
5.8,0,0.315,0,0.19,0,19.4,0,0.031,0,28.0,0,106.0,0,0.99704,0,2.97,0,0.4,0,10.55,0,6,0
6.8,0,0.23,0,0.29,0,12.2,0,0.035,0,38.0,0,236.0,0,0.9976,0,3.35,0,0.52,0,9.8,0,6,0
5.4,0,0.3,0,0.3,0,1.2,0,0.029,0,25.0,0,93.0,0,0.98742,0,3.31,0,0.4,0,13.6,0,7,0
5.8,0,0.19,0,0.49,0,4.9,0,0.04,0,44.0,0,118.0,0,0.9935,0,3.34,0,0.38,0,9.5,0,7,0
7.0,0,0.29,0,0.49,0,3.8,0,0.047,0,37.0,0,136.0,0,0.9938,0,2.95,0,0.4,0,9.4,0,6,0
6.6,0,0.16,0,0.57,1,1.1,0,0.13,1,58.0,0,140.0,0,0.9927,0,3.12,0,0.39,0,9.3,0,7,0
6.5,0,0.3,0,0.39,0,7.8,0,0.038,0,61.0,0,219.0,0,0.9959,0,3.19,0,0.5,0,9.4,0,5,0
7.7,0,0.3,0,0.23,0,2.0,0,0.068,0,28.0,0,138.0,0,0.99382,0,3.11,0,0.62,0,9.8,0,5,0
6.1,0,0.46,0,0.32,0,6.2,0,0.053,0,10.0,0,94.0,0,0.99537,0,3.35,0,0.47,0,10.1,0,5,0
7.4,0,0.21,0,0.27,0,7.3,0,0.031,0,41.0,0,144.0,0,0.9932,0,3.15,0,0.38,0,11.8,0,7,0
7.3,0,0.31,0,0.69,1,10.2,0,0.041,0,58.0,0,160.0,0,0.9977,0,3.06,0,0.45,0,8.6,0,5,0
7.0,0,0.23,0,0.42,0,1.1,0,0.062,0,35.0,0,100.0,0,0.99318,0,3.04,0,0.4,0,9.2,0,5,0
7.8,0,0.2,0,0.2,0,1.4,0,0.036,0,25.0,0,83.0,0,0.99088,0,3.03,0,0.46,0,11.7,0,6,0
7.7,0,0.32,0,0.48,0,2.3,0,0.04,0,28.0,0,114.0,0,0.9911,0,3.2,0,0.52,0,12.8,0,7,0
6.9,0,0.29,0,0.3,0,8.2,0,0.026,0,35.0,0,112.0,0,0.99144,0,3.0,0,0.37,0,12.3,0,6,0
8.3,0,0.19,0,0.49,0,1.2,0,0.051,0,11.0,0,137.0,0,0.9918,0,3.06,0,0.46,0,11.0,0,6,0
6.4,0,0.31,0,0.26,0,13.2,0,0.046,0,57.0,0,205.0,0,0.9975,0,3.17,0,0.41,0,9.6,0,5,0
6.7,0,0.35,0,0.48,0,8.8,0,0.056,0,35.0,0,167.0,0,0.99628,0,3.04,0,0.47,0,9.4,0,5,0
8.2,0,0.31,0,0.43,0,7.0,0,0.047,0,18.0,0,87.0,0,0.99628,0,3.23,0,0.64,0,10.6,0,5,0
6.7,0,0.13,0,0.32,0,3.7,0,0.017,0,32.0,0,99.0,0,0.99348,0,3.12,0,0.44,0,10.0,0,6,0
7.4,0,0.18,0,0.36,0,13.1,0,0.056,0,72.0,0,163.0,0,1.0,0,3.42,0,0.35,0,9.1,0,6,0
6.1,0,0.3,0,0.47,0,1.4,0,0.049,0,50.0,0,187.0,0,0.9927,0,3.19,0,0.45,0,9.5,0,5,0
6.2,0,0.35,0,0.29,0,3.9,0,0.041,0,22.0,0,79.0,0,0.99005,0,3.1,0,0.59,0,12.0666666666667,0,6,0
7.2,0,0.23,0,0.38,0,6.1,0,0.067,0,20.0,0,90.0,0,0.99496,0,3.17,0,0.79,1,9.7,0,5,0
8.2,0,0.3,0,0.44,0,12.4,0,0.043,0,52.0,0,154.0,0,0.99452,0,3.04,0,0.33,0,12.0,0,6,0
6.1,0,0.19,0,0.25,0,4.0,0,0.023,0,23.0,0,112.0,0,0.9923,0,3.37,0,0.51,0,11.6,0,6,0
6.1,0,0.3,0,0.3,0,2.1,0,0.031,0,50.0,0,163.0,0,0.9895,0,3.39,0,0.43,0,12.7,0,7,0
7.1,0,0.27,0,0.24,0,12.6,0,0.044,0,48.0,0,118.0,0,0.99726,0,3.04,0,0.56,0,10.0,0,7,0
5.9,0,0.26,0,0.27,0,18.2,0,0.048,0,52.0,0,168.0,0,0.9993,0,3.35,0,0.44,0,9.4,0,5,0
6.8,0,0.44,0,0.2,0,16.0,0,0.065,0,61.0,0,186.0,0,0.99884,0,3.13,0,0.45,0,8.6,0,5,0
6.4,0,0.19,0,0.35,0,10.2,0,0.043,0,40.0,0,106.0,0,0.99632,0,3.16,0,0.5,0,9.7,0,6,0
6.5,0,0.35,0,0.36,0,0.8,0,0.034,0,32.0,0,111.0,0,0.98942,0,3.11,0,0.5,0,12.1,0,8,1
5.6,0,0.25,0,0.26,0,3.6,0,0.037,0,18.0,0,115.0,0,0.9904,0,3.42,0,0.5,0,12.6,0,6,0
6.4,0,0.34,0,0.1,1,1.1,0,0.048,0,19.0,0,84.0,0,0.9927,0,3.21,0,0.38,0,9.8,0,5,0
7.4,0,0.28,0,0.42,0,19.8,0,0.066,0,53.0,0,195.0,0,1.0,0,2.96,0,0.44,0,9.1,0,5,0
6.8,0,0.27,0,0.3,0,13.0,0,0.047,0,69.0,0,160.0,0,0.99705,0,3.16,0,0.5,0,9.6,0,6,0
6.3,0,0.255,0,0.37,0,1.1,0,0.04,0,37.0,0,114.0,0,0.9905,0,3.0,0,0.39,0,10.9,0,6,0
7.3,0,0.33,0,0.22,0,1.4,0,0.041,0,40.0,0,177.0,0,0.99287,0,3.14,0,0.48,0,9.9,0,5,0
7.2,0,0.23,0,0.33,0,12.7,0,0.049,0,50.0,0,183.0,0,0.9987,0,3.41,0,0.4,0,9.8,0,5,0
6.3,0,0.18,0,0.22,0,5.6,0,0.047,0,45.0,0,147.0,0,0.99383,0,3.09,0,0.54,0,10.0,0,5,0
6.0,0,0.24,0,0.32,0,6.3,0,0.03,0,34.0,0,129.0,0,0.9946,0,3.52,0,0.41,0,10.4,0,5,0
6.0,0,0.28,0,0.27,0,15.5,0,0.036,0,31.0,0,134.0,0,0.99408,0,3.19,0,0.44,0,13.0,0,7,0
11.8,1,0.23,0,0.38,0,11.1,0,0.034,0,15.0,0,123.0,0,0.9997,0,2.93,0,0.55,0,9.7,0,3,1
6.15,0,0.21,0,0.37,0,3.2,0,0.021,0,20.0,0,80.0,0,0.99076,0,3.39,0,0.47,0,12.0,0,5,0
7.2,0,0.21,0,0.36,0,15.7,0,0.045,0,68.0,0,183.0,0,0.99922,0,3.25,0,0.76,0,9.4,0,5,0
6.6,0,0.18,0,0.35,0,1.5,0,0.049,0,49.0,0,141.0,0,0.9934,0,3.43,0,0.85,1,10.2,0,7,0
7.0,0,0.15,0,0.28,0,14.7,0,0.051,0,29.0,0,149.0,0,0.99792,0,2.96,0,0.39,0,9.0,0,7,0
6.4,0,0.38,0,0.2,0,5.3,0,0.117,1,57.0,0,181.0,0,0.99459,0,3.24,0,0.43,0,9.5,0,6,0
6.6,0,0.23,0,0.3,0,14.9,0,0.051,0,33.0,0,118.0,0,0.99835,0,3.04,0,0.54,0,9.0,0,6,0
6.9,0,0.29,0,0.4,0,19.45,0,0.043,0,36.0,0,156.0,0,0.9996,0,2.93,0,0.47,0,8.9,0,5,0
6.2,0,0.44,0,0.18,0,7.7,0,0.096,1,28.0,0,210.0,0,0.99771,0,3.56,0,0.72,0,9.2,0,5,0
7.3,0,0.18,0,0.65,1,1.4,0,0.046,0,28.0,0,157.0,0,0.9946,0,3.33,0,0.62,0,9.4,0,6,0
6.5,0,0.18,0,0.26,0,1.4,0,0.041,0,40.0,0,141.0,0,0.9941,0,3.34,0,0.72,0,9.5,0,6,0
6.5,0,0.19,0,0.28,0,1.4,0,0.046,0,22.0,0,90.0,0,0.99038,0,3.18,0,0.51,0,11.7,0,7,0
5.2,0,0.6,1,0.07,1,7.0,0,0.044,0,33.0,0,147.0,0,0.9944,0,3.33,0,0.58,0,9.7,0,5,0
6.7,0,0.19,0,0.34,0,1.0,0,0.022,0,22.0,0,94.0,0,0.9912,0,3.23,0,0.57,0,11.1,0,6,0
7.2,0,0.29,0,0.4,0,7.6,0,0.024,0,56.0,0,177.0,0,0.9928,0,3.04,0,0.32,0,11.5,0,6,0
6.9,0,0.4,0,0.56,1,11.2,0,0.043,0,40.0,0,142.0,0,0.9975,0,3.14,0,0.46,0,8.7,0,5,0
6.6,0,0.24,0,0.35,0,7.7,0,0.031,0,36.0,0,135.0,0,0.9938,0,3.19,0,0.37,0,10.5,0,5,0
7.4,0,0.28,0,0.36,0,1.1,0,0.028,0,42.0,0,105.0,0,0.9893,0,2.99,0,0.39,0,12.4,0,7,0
6.5,0,0.25,0,0.2,0,1.4,0,0.024,0,29.0,0,101.0,0,0.9916,0,3.24,0,0.54,0,10.8,0,6,0
6.6,0,0.23,0,0.32,0,0.9,0,0.041,0,25.0,0,79.0,0,0.9926,0,3.39,0,0.54,0,10.2,0,7,0
6.8,0,0.31,0,0.3,0,8.0,0,0.028,0,33.0,0,122.0,0,0.99164,0,3.13,0,0.63,0,12.6,0,7,0
6.5,0,0.26,0,0.32,0,16.5,0,0.045,0,44.0,0,166.0,0,1.0,0,3.38,0,0.46,0,9.5,0,6,0
6.7,0,0.16,0,0.32,0,12.5,0,0.035,0,18.0,0,156.0,0,0.99666,0,2.88,0,0.36,0,9.0,0,6,0
6.8,0,0.43,0,0.3,0,3.5,0,0.033,0,27.0,0,135.0,0,0.9906,0,3.0,0,0.37,0,12.0,0,6,0
6.8,0,0.4,0,0.29,0,2.8,0,0.044,0,27.0,0,97.0,0,0.9904,0,3.12,0,0.42,0,11.2,0,6,0
6.5,0,0.22,0,0.19,0,1.1,0,0.064,0,36.0,0,191.0,0,0.99297,0,3.05,0,0.5,0,9.5,0,6,0
7.3,0,0.42,0,0.38,0,6.8,0,0.045,0,29.0,0,122.0,0,0.9925,0,3.19,0,0.37,0,12.6,0,7,0
6.0,0,0.21,0,0.3,0,8.7,0,0.036,0,47.0,0,127.0,0,0.99368,0,3.18,0,0.39,0,10.6,0,5,0
7.6,0,0.3,0,0.22,0,10.2,0,0.049,0,57.0,0,191.0,0,0.9966,0,3.08,0,0.4,0,9.3,0,6,0
7.1,0,0.14,0,0.4,0,1.2,0,0.051,0,55.0,0,136.0,0,0.9932,0,3.3,0,0.96,1,9.8,0,7,0
5.9,0,0.21,0,0.28,0,4.6,0,0.053,0,40.0,0,199.0,0,0.9964,0,3.72,1,0.7,0,10.0,0,4,0
8.2,0,0.26,0,0.33,0,2.6,0,0.053,0,11.0,0,71.0,0,0.99402,0,2.89,0,0.49,0,9.5,0,5,0
6.4,0,0.16,0,0.22,0,1.4,0,0.04,0,41.0,0,149.0,0,0.9933,0,3.49,0,0.58,0,10.0,0,6,0
5.8,0,0.3,0,0.42,0,1.1,0,0.036,0,19.0,0,113.0,0,0.98871,0,3.1,0,0.46,0,12.6,0,7,0
7.1,0,0.21,0,0.31,0,3.8,0,0.021,0,40.0,0,142.0,0,0.99215,0,3.17,0,0.39,0,10.8,0,7,0
6.1,0,0.36,0,0.27,0,2.1,0,0.035,0,16.0,0,100.0,0,0.9917,0,3.4,0,0.71,0,11.5,0,7,0
7.3,0,0.31,0,0.25,0,6.65,0,0.032,0,30.0,0,138.0,0,0.99244,0,2.9,0,0.37,0,11.1,0,5,0
7.2,0,0.3,0,0.3,0,8.7,0,0.022,0,14.0,0,111.0,0,0.99576,0,3.11,0,0.61,0,10.6,0,5,0
6.9,0,0.23,0,0.34,0,4.0,0,0.047,0,24.0,0,128.0,0,0.9944,0,3.2,0,0.52,0,9.7,0,6,0
6.9,0,0.19,0,0.49,0,6.6,0,0.036,0,49.0,0,172.0,0,0.9932,0,3.2,0,0.27,0,11.5,0,6,0
5.8,0,0.36,0,0.5,0,1.0,0,0.127,1,63.0,0,178.0,0,0.99212,0,3.1,0,0.45,0,9.7,0,5,0
6.6,0,0.17,0,0.38,0,1.5,0,0.032,0,28.0,0,112.0,0,0.9914,0,3.25,0,0.55,0,11.4,0,7,0
6.7,0,0.31,0,0.32,0,14.5,0,0.038,0,6.0,0,79.0,0,0.99412,0,3.14,0,0.34,0,12.5,0,5,0
7.3,0,0.32,0,0.35,0,1.4,0,0.05,0,8.0,0,163.0,0,0.99244,0,3.24,0,0.42,0,10.7,0,5,0
6.6,0,0.16,0,0.36,0,1.1,0,0.031,0,27.0,0,93.0,0,0.98884,0,3.23,0,0.34,0,13.2,0,8,1
7.0,0,0.11,0,0.32,0,4.6,0,0.057,0,59.0,0,144.0,0,0.9956,0,3.55,0,0.44,0,9.4,0,7,0
7.1,0,0.47,0,0.29,0,14.8,0,0.024,0,22.0,0,142.0,0,0.99518,0,3.12,0,0.48,0,12.0,0,8,1
10.7,1,0.22,0,0.56,1,8.2,0,0.044,0,37.0,0,181.0,0,0.998,0,2.87,0,0.68,0,9.5,0,6,0
6.9,0,0.32,0,0.3,0,1.8,0,0.036,0,28.0,0,117.0,0,0.99269,0,3.24,0,0.48,0,11.0,0,6,0
7.3,0,0.24,0,0.39,0,17.95,0,0.057,0,45.0,0,149.0,0,0.9999,0,3.21,0,0.36,0,8.6,0,5,0
7.3,0,0.22,0,0.37,0,14.3,0,0.063,0,48.0,0,191.0,0,0.9978,0,2.89,0,0.38,0,9.0,0,6,0
7.5,0,0.35,0,0.48,0,12.4,0,0.056,0,61.0,0,176.5,0,0.99803,0,2.97,0,0.52,0,8.8,0,5,0
